
#  x                    y
   29.8499756       46.8505630    
   29.9999752       47.0614891    
   30.1499767       47.2721786    
   30.2999763       47.4826202    
   30.4499760       47.6928139    
   30.5999756       47.9027634    
   30.7499752       48.1124687    
   30.8999748       48.3219299    
   31.0499763       48.5311432    
   31.1999760       48.7401161    
   31.3499756       48.9488411    
   31.4999752       49.1573219    
   31.6499748       49.3655548    
   31.7999744       49.5735474    
   31.9499741       49.7812920    
   32.0999756       49.9887886    
   32.2499733       50.1960411    
   32.3999748       50.4030533    
   32.5499725       50.6098175    
   32.6999741       50.8163376    
   32.8499756       51.0226135    
   32.9999733       51.2286453    
   33.1499748       51.4344292    
   33.2999725       51.6399689    
   33.4499741       51.8452644    
   33.5999718       52.0503159    
   33.7499733       52.2551193    
   33.8999710       52.4596786    
   34.0499725       52.6639938    
   34.1999741       52.8680649    
   34.3499718       53.0718918    
   34.4999733       53.2754707    
   34.6499710       53.4788055    
   34.7999725       53.6818924    
   34.9499702       53.8847351    
   35.0999718       54.0873375    
   35.2499695       54.2896919    
   35.3999710       54.4918022    
   35.5499725       54.6936684    
   35.6999702       54.8952866    
   35.8499718       55.0966644    
   35.9999695       55.2977943    
   36.1499710       55.4986801    
   36.2999687       55.6993179    
   36.4499702       55.8997154    
   36.5999718       56.0998650    
   36.7499695       56.2997704    
   36.8999710       56.4994278    
   37.0499687       56.6988411    
   37.1999702       56.8980141    
   37.3499680       57.0969353    
   37.4999695       57.2956200    
   37.6499672       57.4940491    
   37.7999687       57.6922455    
   37.9499702       57.8901863    
   38.0999680       58.0878906    
   38.2499695       58.2853432    
   38.3999672       58.4825554    
   38.5499687       58.6795197    
   38.6999664       58.8762436    
   38.8499680       59.0727119    
   38.9999657       59.2689400    
   39.1499672       59.4649277    
   39.2999687       59.6606636    
   39.4499664       59.8561630    
   39.5999680       60.0514107    
   39.7499657       60.2464180    
   39.8999672       60.4411774    
   40.0499649       60.6356964    
   40.1999664       60.8299599    
   40.3499680       61.0239906    
   40.4999657       61.2177658    
   40.6499672       61.4113045    
   40.7999649       61.6045914    
   40.9499664       61.7976418    
   41.0999641       61.9904366    
   41.2499657       62.1829948    
   41.3999634       62.3753014    
   41.5499649       62.5673714    
   41.6999664       62.7591896    
   41.8499641       62.9507599    
   41.9999657       63.1420937    
   42.1499634       63.3331757    
   42.2999649       63.5240173    
   42.4499626       63.7146111    
   42.5999641       63.9049644    
   42.7499619       64.0950623    
   42.8999634       64.2849274    
   43.0499649       64.4745407    
   43.1999626       64.6639175    
   43.3499641       64.8530350    
   43.4999619       65.0419235    
   43.6499634       65.2305527    
   43.7999611       65.4189453    
   43.9499626       65.6070862    
   44.0999641       65.7949905    
   44.2499619       65.9826431    
   44.3999634       66.1700516    
   44.5499611       66.3572159    
   44.6999626       66.5441360    
   44.8499603       66.7308121    
   44.9999619       66.9172363    
   45.1499596       67.1034317    
   45.2999611       67.2893677    
   45.4499626       67.4750671    
   45.5999603       67.6605072    
   45.7499619       67.8457184    
   45.8999596       68.0306778    
   46.0499611       68.2153931    
   46.1999588       68.3998642    
   46.3499603       68.5840912    
   46.4999580       68.7680664    
   46.6499596       68.9518051    
   46.7999611       69.1352921    
   46.9499588       69.3185425    
   47.0999603       69.5015411    
   47.2499580       69.6842880    
   47.3999596       69.8668060    
   47.5499573       70.0490646    
   47.6999588       70.2310867    
   47.8499603       70.4128571    
   47.9999580       70.5943909    
   48.1499596       70.7756729    
   48.2999573       70.9567184    
   48.4499588       71.1375122    
   48.5999565       71.3180695    
   48.7499580       71.4983673    
   48.8999557       71.6784286    
   49.0499573       71.8582458    
   49.1999588       72.0378189    
   49.3499565       72.2171402    
   49.4999580       72.3962250    
   49.6499557       72.5750504    
   49.7999573       72.7536469    
   49.9499550       72.9319916    
   50.0999565       73.1100845    
   50.2499542       73.2879410    
   50.3999557       73.4655457    
   50.5499573       73.6429214    
   50.6999550       73.8200378    
   50.8499565       73.9969177    
   50.9999542       74.1735382    
   51.1499557       74.3499298    
   51.2999535       74.5260696    
   51.4499550       74.7019653    
   51.5999565       74.8776093    
   51.7499542       75.0530243    
   51.8999557       75.2281799    
   52.0499535       75.4030991    
   52.1999550       75.5777588    
   52.3499527       75.7521896    
   52.4999542       75.9263687    
   52.6499519       76.1002960    
   52.7999535       76.2739944    
   52.9499550       76.4474335    
   53.0999527       76.6206360    
   53.2499542       76.7935944    
   53.3999519       76.9663010    
   53.5499535       77.1387634    
   53.6999512       77.3109894    
   53.8499527       77.4829636    
   53.9999504       77.6546936    
   54.1499519       77.8261795    
   54.2999535       77.9974213    
   54.4499512       78.1684113    
   54.5999527       78.3391647    
   54.7499504       78.5096664    
   54.8999519       78.6799316    
   55.0499496       78.8499451    
   55.1999512       79.0197144    
   55.3499527       79.1892395    
   55.4999504       79.3585129    
   55.6499519       79.5275574    
